@relation ,?
@attribute src_ip string
@attribute src_port numeric
@attribute dst_ip string
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof string
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}
@data
% ../SamplePcap/testbed\150Connection.pcapng
192.168.1.102,41998,192.168.2.100,80,6,60.91734218597412,FSRPA,12,10,1255,1015,0.1969882396274822,0.16416509434076731,20.601686727707513,16.66275707558788,1.2,1.2364532019704433,46,104.58333333333333,467,111.16238747386136,52,101.5,539,145.8528367910614,1.2874603271484375e-05,5.53794019872492,10.00176477432251,4.878198029680724,5.054473876953125e-05,6.768254333072239,10.001766920089722,4.556592754237091,7,0,1,0,?
192.168.1.102,42100,192.168.2.100,80,6,60.75516152381897,FSRPA,19,10,3267,1015,0.3127306310024553,0.18670650257224097,53.77320902552744,18.950710011082457,1.9,3.21871921182266,46,171.94736842105263,467,176.85958560222454,52,101.5,539,145.8528367910614,1.2636184692382812e-05,3.375286751323276,10.00541639328003,4.2163787819289595,9.5367431640625e-07,5.951110945807563,10.005410432815552,4.5445680252792915,11,0,1,0,?
192.168.1.111,45106,192.168.2.100,80,6,60.69673037528992,FSRPA,15,9,1393,963,0.24713028044928445,0.19826815814904136,22.95016537772355,21.214692921947428,1.6666666666666667,1.4465212876427829,46,92.86666666666666,467,101.41785948353585,52,107.0,539,152.7554327093548,2.384185791015625e-06,4.3354807410921365,10.002088069915771,4.190518900075079,7.152557373046875e-07,5.674133509397507,10.002086877822876,4.508135605717385,6,0,1,0,?
192.168.1.111,45072,192.168.2.100,80,6,60.74882960319519,FSRPA,15,9,1372,963,0.24691833732400087,0.19826366475517987,22.584797253901947,21.214212128804245,1.6666666666666667,1.4247144340602285,46,91.46666666666667,467,101.43889238792431,52,107.0,539,152.7554327093548,3.0994415283203125e-06,4.3392021145139426,10.00278091430664,4.190706216291958,4.76837158203125e-07,5.67426210641861,10.00278091430664,4.508163833164302,6,0,1,0,?
192.168.1.111,45028,192.168.2.100,80,6,60.80917739868164,FSRPA,15,9,1373,963,0.2466732924482087,0.1982643738960408,22.578828702092704,21.214288006876366,1.6666666666666667,1.4257528556593977,46,91.53333333333333,467,101.38169898403206,52,107.0,539,152.7554327093548,6.198883056640625e-06,4.343512671334403,10.002931594848633,4.190486991545132,0.00014734268188476562,5.674241811037064,10.00294017791748,4.508388844089311,6,0,1,0,?
192.168.1.111,44970,192.168.2.100,80,6,60.89172577857971,FSRPA,14,10,1383,1015,0.22991629521075052,0.17280053673213588,22.71244544831914,17.539254478311793,1.4,1.36256157635468,46,98.78571428571429,467,103.77047376055386,52,101.5,539,145.8528367910614,0.0002734661102294922,4.683978906044593,10.002291679382324,4.540375342974199,0.0002541542053222656,6.430021180046929,10.002295732498169,4.422613205748504,7,0,1,0,?
192.168.1.110,56582,192.168.2.100,80,6,60.78356647491455,FSRPA,12,10,1249,1015,0.19742178183888592,0.1645284087134865,20.548317126397375,16.699633484418882,1.2,1.2305418719211823,46,104.08333333333333,467,111.10764925162546,52,101.5,539,145.8528367910614,1.4781951904296875e-05,5.525778770446777,10.000098466873169,4.868394913909977,2.6226043701171875e-06,6.753308561113146,10.000101327896118,4.5476349208232945,7,0,1,0,?
192.168.1.110,56652,192.168.2.100,80,6,60.68144726753235,FSRPA,14,10,1297,1015,0.23071302070757813,0.17349676989512633,21.373913418409202,17.609922144355323,1.4,1.277832512315271,46,92.64285714285714,467,104.64812273441288,52,101.5,539,145.8528367910614,0.0005328655242919922,4.6678036359640265,10.001462459564209,4.53094581594446,4.0531158447265625e-06,6.4042178524865045,10.001464605331421,4.420898267766811,7,0,1,0,?
192.168.1.112,57964,192.168.2.100,80,6,60.56195282936096,FSRPA,15,9,1354,963,0.24768025631973792,0.19888549686877624,22.357271137128343,21.280748164959057,1.6666666666666667,1.4060228452751817,46,90.26666666666667,467,101.87473790014002,52,107.0,539,152.7554327093548,5.245208740234375e-06,4.325853773525783,10.005096435546875,4.191054569293919,1.430511474609375e-06,5.656521052122116,10.00510287284851,4.514128655345555,6,0,1,0,?
192.168.1.111,44950,192.168.2.100,80,6,60.91960048675537,FSRPA,13,10,1332,1015,0.21339601534035588,0.16689466855503673,21.864884033334924,16.939808858336228,1.3,1.3123152709359607,46,102.46153846153847,467,107.34317031380131,52,101.5,539,145.8528367910614,1.33514404296875e-05,5.076633373896281,10.001935243606567,4.763128067045483,4.7206878662109375e-05,6.657559050454034,10.001943349838257,4.492050075783885,7,0,1,0,?
